Date,Time,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Sale or Return,Discount (Yes/No)
2021-10-28,16:19:23.389,102900005115878,0.289,8.0,sale,No
2021-10-28,16:48:01.045,102900005115878,0.628,8.0,sale,No
2021-10-28,18:38:20.612,102900005115878,0.226,8.0,sale,No
2021-10-28,18:38:52.920,102900005115878,0.226,8.0,sale,No
2021-10-28,19:34:22.295,102900005115878,0.565,8.0,sale,No
2021-10-29,09:43:23.769,102900005115878,0.427,8.0,sale,No
2021-10-29,09:55:03.621,102900005115878,0.163,8.0,sale,No
2021-10-29,09:56:59.648,102900005115878,0.465,8.0,sale,No
2021-10-29,10:21:15.709,102900005115878,0.49,8.0,sale,No
2021-10-29,10:25:35.186,102900005115878,0.276,8.0,sale,No
2021-10-29,10:35:23.061,102900005115878,0.666,8.0,sale,No
2021-10-29,10:36:14.873,102900005115878,0.477,8.0,sale,No
2021-10-29,10:46:49.846,102900005115878,0.176,8.0,sale,No
2021-10-29,11:19:49.123,102900005115878,0.616,8.0,sale,No
2021-10-29,11:29:53.952,102900005115878,0.214,8.0,sale,No
2021-10-29,12:29:35.155,102900005115878,0.264,8.0,sale,No
2021-10-29,12:44:25.311,102900005115878,0.176,8.0,sale,No
2021-10-29,12:49:26.201,102900005115878,0.477,8.0,sale,No
2021-10-29,13:10:13.872,102900005115878,0.276,8.0,sale,No
2021-10-29,14:38:47.701,102900005115878,0.452,8.0,sale,No
2021-10-29,15:10:48.280,102900005115878,0.176,8.0,sale,No
2021-10-29,15:30:00.514,102900005115878,0.528,8.0,sale,No
2021-10-29,16:14:42.278,102900005115878,0.415,8.0,sale,No
2021-10-29,16:33:51.639,102900005115878,0.226,8.0,sale,No
2021-10-29,17:05:22.343,102900005115878,0.653,8.0,sale,No
2021-10-29,17:48:25.670,102900005115878,0.239,8.0,sale,No
2021-10-29,17:52:59.137,102900005115878,0.578,8.0,sale,No
2021-10-29,18:01:37.815,102900005115878,0.239,8.0,sale,No
2021-10-29,19:00:00.812,102900005115878,0.364,8.0,sale,No
2021-10-29,19:18:03.192,102900005115878,0.138,8.0,sale,No
2021-10-30,09:39:37.027,102900005115878,0.276,8.0,sale,No
2021-10-30,10:24:52.730,102900005115878,0.352,8.0,sale,No
2021-10-30,10:30:29.311,102900005115878,0.641,8.0,sale,No
2021-10-30,10:37:42.139,102900005115878,0.314,8.0,sale,No
2021-10-30,10:45:29.608,102900005115878,0.503,8.0,sale,No
2021-10-30,10:56:05.631,102900005115878,0.477,8.0,sale,No
2021-10-30,12:01:24.837,102900005115878,0.302,8.0,sale,No
2021-10-30,13:41:23.044,102900005115878,0.314,8.0,sale,No
2021-10-30,15:22:57.079,102900005115878,0.716,8.0,sale,No
2021-10-30,15:26:19.979,102900005115878,0.591,8.0,sale,No
2021-10-30,16:13:42.764,102900005115878,0.226,8.0,sale,No
2021-10-30,16:36:11.873,102900005115878,0.565,8.0,sale,No
2021-10-30,16:38:38.030,102900005115878,0.302,8.0,sale,No
2021-10-30,16:53:02.594,102900005115878,0.314,8.0,sale,No
2021-10-30,17:07:32.858,102900005115878,0.565,8.0,sale,No
2021-10-30,17:20:58.841,102900005115878,0.314,8.0,sale,No
2021-10-30,17:22:34.686,102900005115878,0.578,8.0,sale,No
2021-10-30,17:25:07.123,102900005115878,0.515,8.0,sale,No
2021-10-30,17:26:04.076,102900005115878,0.503,8.0,sale,No
2021-10-30,17:33:33.352,102900005115878,0.289,8.0,sale,No
2021-10-30,17:50:37.698,102900005115878,0.314,8.0,sale,No
2021-10-30,18:40:17.758,102900005115878,0.276,8.0,sale,No
2021-10-30,18:46:01.764,102900005115878,0.389,8.0,sale,No
2021-10-31,09:44:23.842,102900005115878,0.273,7.0,sale,No
2021-10-31,10:21:56.358,102900005115878,0.503,7.0,sale,No
2021-10-31,10:26:40.842,102900005115878,0.46,7.0,sale,No
2021-10-31,10:28:08.545,102900005115878,0.589,7.0,sale,No
2021-10-31,10:36:44.061,102900005115878,0.575,7.0,sale,No
2021-10-31,10:50:58.061,102900005115878,0.302,7.0,sale,No
2021-10-31,10:53:43.045,102900005115878,0.718,7.0,sale,No
2021-10-31,11:05:55.748,102900005115878,0.345,7.0,sale,No
2021-10-31,11:18:19.596,102900005115878,0.331,7.0,sale,No
2021-10-31,11:27:27.434,102900005115878,0.388,7.0,sale,No
2021-10-31,12:53:47.920,102900005115878,0.56,7.0,sale,No
2021-10-31,13:18:19.514,102900005115878,0.56,7.0,sale,No
2021-10-31,13:23:13.782,102900005115878,0.431,7.0,sale,No
2021-10-31,13:33:16.030,102900005115878,0.244,7.0,sale,No
2021-10-31,13:33:18.701,102900005115878,0.259,7.0,sale,No
2021-10-31,15:17:00.795,102900005115878,0.474,7.0,sale,No
2021-10-31,15:24:25.999,102900005115878,0.273,7.0,sale,No
2021-10-31,15:24:26.219,102900005115878,0.503,7.0,sale,No
2021-10-31,15:47:05.079,102900005115878,0.316,7.0,sale,No
2021-10-31,16:00:19.467,102900005115878,0.345,7.0,sale,No
2021-10-31,16:01:34.658,102900005115878,0.216,7.0,sale,No
2021-10-31,16:37:14.592,102900005115878,0.259,7.0,sale,No
2021-10-31,16:43:22.014,102900005115878,0.302,7.0,sale,No
2021-10-31,17:07:08.570,102900005115878,0.273,7.0,sale,No
2021-10-31,17:20:57.441,102900005115878,0.273,7.0,sale,No
2021-10-31,17:54:18.089,102900005115878,0.187,7.0,sale,No
2021-10-31,17:59:33.884,102900005115878,0.23,7.0,sale,No
2021-10-31,18:30:27.139,102900005115878,0.244,7.0,sale,No
2021-10-31,18:44:34.937,102900005115878,0.474,7.0,sale,No
2021-11-01,09:32:50.914,102900005115878,0.336,6.0,sale,No
2021-11-01,09:47:44.860,102900005115878,0.487,6.0,sale,No
2021-11-01,10:43:19.904,102900005115878,0.269,6.0,sale,No
2021-11-01,10:44:59.342,102900005115878,0.52,6.0,sale,No
2021-11-01,10:57:48.951,102900005115878,0.587,6.0,sale,No
2021-11-01,11:15:33.105,102900005115878,0.285,6.0,sale,No
2021-11-01,11:28:15.345,102900005115878,0.42,6.0,sale,No
2021-11-01,11:54:53.858,102900005115878,0.453,6.0,sale,No
2021-11-01,12:34:41.799,102900005115878,0.47,6.0,sale,No
2021-11-01,12:47:18.744,102900005115878,0.168,6.0,sale,No
2021-11-01,15:41:25.057,102900005115878,0.722,6.0,sale,No
2021-11-01,15:58:37.052,102900005115878,0.319,6.0,sale,No
2021-11-01,16:13:18.764,102900005115878,0.201,6.0,sale,No
2021-11-01,16:22:04.228,102900005115878,0.285,6.0,sale,No
2021-11-01,16:25:30.998,102900005115878,0.554,6.0,sale,No
2021-11-01,16:33:09.246,102900005115878,0.487,6.0,sale,No
2021-11-01,16:37:08.128,102900005115878,0.352,6.0,sale,No
2021-11-01,17:26:49.108,102900005115878,0.252,6.0,sale,No
2021-11-01,17:55:39.280,102900005115878,0.738,6.0,sale,No
2021-11-01,18:01:37.776,102900005115878,0.621,6.0,sale,No
2021-11-01,18:05:15.136,102900005115878,0.235,6.0,sale,No
2021-11-01,18:10:10.844,102900005115878,0.453,6.0,sale,No
2021-11-01,18:22:49.312,102900005115878,0.52,6.0,sale,No
2021-11-01,18:40:27.574,102900005115878,0.285,6.0,sale,No
2021-11-01,18:54:26.951,102900005115878,0.269,6.0,sale,No
2021-11-01,18:55:10.197,102900005115878,0.151,6.0,sale,No
2021-11-02,09:08:57.368,102900005115878,0.352,6.0,sale,No
2021-11-02,09:25:57.293,102900005115878,0.352,6.0,sale,No
2021-11-02,09:51:33.842,102900005115878,0.403,6.0,sale,No
2021-11-02,10:31:24.217,102900005115878,0.386,6.0,sale,No
2021-11-02,10:35:49.894,102900005115878,0.386,6.0,sale,No
2021-11-02,12:39:22.371,102900005115878,0.638,6.0,sale,No
2021-11-02,14:14:36.801,102900005115878,0.336,6.0,sale,No
2021-11-02,14:36:29.207,102900005115878,0.319,6.0,sale,No
2021-11-02,15:06:14.964,102900005115878,0.336,6.0,sale,No
2021-11-02,15:07:45.826,102900005115878,0.369,6.0,sale,No
2021-11-02,15:23:31.201,102900005115878,0.705,6.0,sale,No
2021-11-02,15:43:08.701,102900005115878,0.369,6.0,sale,No
2021-11-02,16:11:02.311,102900005115878,0.352,6.0,sale,No
2021-11-02,16:25:06.311,102900005115878,0.738,6.0,sale,No
2021-11-02,16:31:18.951,102900005115878,0.352,6.0,sale,No
2021-11-02,16:39:05.838,102900005115878,0.369,6.0,sale,No
2021-11-02,16:50:05.196,102900005115878,0.671,6.0,sale,No
2021-11-02,17:05:26.683,102900005115878,0.285,6.0,sale,No
2021-11-02,17:08:21.998,102900005115878,0.403,6.0,sale,No
2021-11-02,17:12:43.498,102900005115878,0.722,6.0,sale,No
2021-11-02,17:18:35.556,102900005115878,0.352,6.0,sale,No
2021-11-02,17:48:04.455,102900005115878,0.336,6.0,sale,No
2021-11-02,17:52:22.019,102900005115878,0.638,6.0,sale,No
2021-11-02,17:56:40.514,102900005115878,0.336,6.0,sale,No
2021-11-02,18:16:49.061,102900005115878,0.336,6.0,sale,No
2021-11-02,18:16:50.717,102900005115878,0.369,6.0,sale,No
2021-11-02,18:43:53.186,102900005115878,0.336,6.0,sale,No
2021-11-02,18:50:27.251,102900005115878,0.738,6.0,sale,No
2021-11-02,18:54:23.725,102900005115878,0.621,6.0,sale,No
2021-11-02,18:57:21.280,102900005115878,0.638,6.0,sale,No
2021-11-02,18:57:24.085,102900005115878,0.403,6.0,sale,No
2021-11-03,11:47:09.949,102900005115878,0.302,6.0,sale,No
2021-11-03,11:54:42.675,102900005115878,0.386,6.0,sale,No
2021-11-03,16:58:51.469,102900005115878,0.638,6.0,sale,No
2021-11-03,17:26:08.139,102900005115878,0.336,6.0,sale,No
2021-11-03,18:03:18.302,102900005115878,0.386,6.0,sale,No
2021-11-03,18:36:21.170,102900005115878,0.453,6.0,sale,No
2021-11-04,09:34:37.500,102900005115878,0.42,6.0,sale,No
2021-11-04,09:42:29.747,102900005115878,0.386,6.0,sale,No
2021-11-04,10:13:16.064,102900005115878,0.453,6.0,sale,No
2021-11-04,10:26:18.045,102900005115878,0.403,6.0,sale,No
2021-11-04,11:11:07.201,102900005115878,0.856,6.0,sale,No
2021-11-04,11:41:52.364,102900005115878,0.403,6.0,sale,No
2021-11-04,12:06:01.910,102900005115878,0.403,6.0,sale,No
2021-11-04,13:32:24.058,102900005115878,0.42,6.0,sale,No
2021-11-04,14:23:45.952,102900005115878,0.436,6.0,sale,No
2021-11-04,14:46:56.884,102900005115878,0.856,6.0,sale,No
2021-11-04,14:58:34.967,102900005115878,0.369,6.0,sale,No
2021-11-04,15:42:14.117,102900005115878,0.654,6.0,sale,No
2021-11-04,16:20:54.716,102900005115878,0.453,6.0,sale,No
2021-11-04,16:44:54.342,102900005115878,0.453,6.0,sale,No
2021-11-04,17:21:44.451,102900005115878,0.42,6.0,sale,No
2021-11-04,17:38:18.280,102900005115878,1.258,6.0,sale,No
2021-11-04,17:59:06.951,102900005115878,0.487,6.0,sale,No
2021-11-04,18:39:04.451,102900005115878,0.571,6.0,sale,No
2021-11-05,10:02:20.331,102900005115878,0.436,6.0,sale,No
2021-11-05,10:28:19.217,102900005115878,0.436,6.0,sale,No
2021-11-05,10:39:34.995,102900005115878,0.403,6.0,sale,No
2021-11-05,10:55:16.825,102900005115878,0.47,6.0,sale,No
2021-11-05,11:05:59.092,102900005115878,0.436,6.0,sale,No
2021-11-05,11:35:53.608,102900005115878,0.369,6.0,sale,No
2021-11-05,11:52:49.170,102900005115878,0.386,6.0,sale,No
2021-11-05,13:21:05.998,102900005115878,0.436,6.0,sale,No
2021-11-05,13:29:00.289,102900005115878,0.487,6.0,sale,No
2021-11-05,13:40:12.358,102900005115878,0.956,6.0,sale,No
2021-11-05,13:42:18.811,102900005115878,0.369,6.0,sale,No
2021-11-05,14:24:24.070,102900005115878,0.436,6.0,sale,No
2021-11-05,14:32:14.472,102900005115878,0.436,6.0,sale,No
2021-11-05,15:01:27.326,102900005115878,0.47,6.0,sale,No
2021-11-05,16:40:47.998,102900005115878,0.47,6.0,sale,No
2021-11-05,17:31:25.390,102900005115878,0.52,6.0,sale,No
2021-11-05,17:44:26.326,102900005115878,0.487,6.0,sale,No
2021-11-05,17:47:56.295,102900005115878,0.47,6.0,sale,No
2021-11-05,17:48:52.577,102900005115878,0.369,6.0,sale,No
2021-11-05,18:09:54.558,102900005115878,0.47,6.0,sale,No
2021-11-05,18:26:10.217,102900005115878,0.789,6.0,sale,No
2021-11-05,18:37:19.475,102900005115878,0.453,6.0,sale,No
2021-11-05,19:15:50.311,102900005115878,0.403,6.0,sale,No
2021-11-05,19:27:25.374,102900005115878,0.487,6.0,sale,No
2021-11-05,19:44:22.927,102900005115878,0.453,6.0,sale,No
2021-11-05,19:49:57.342,102900005115878,0.436,6.0,sale,No
2021-11-06,09:48:40.187,102900005115878,0.386,6.0,sale,No
2021-11-06,10:15:17.216,102900005115878,0.453,6.0,sale,No
2021-11-06,10:22:08.068,102900005115878,0.436,6.0,sale,No
2021-11-06,10:34:21.206,102900005115878,0.47,6.0,sale,No
2021-11-06,10:35:23.342,102900005115878,0.772,6.0,sale,No
2021-11-06,10:50:04.076,102900005115878,0.487,6.0,sale,No
2021-11-06,11:02:06.005,102900005115878,0.537,6.0,sale,No
2021-11-06,11:11:09.854,102900005115878,0.537,6.0,sale,No
2021-11-06,11:14:25.936,102900005115878,0.503,6.0,sale,No
2021-11-06,11:21:05.330,102900005115878,0.487,6.0,sale,No
2021-11-06,11:35:34.263,102900005115878,0.218,6.0,sale,No
2021-11-06,11:45:25.735,102900005115878,0.218,6.0,sale,No
2021-11-06,11:48:39.116,102900005115878,0.52,6.0,sale,No
2021-11-06,11:49:26.014,102900005115878,0.218,6.0,sale,No
2021-11-06,11:54:52.326,102900005115878,0.386,6.0,sale,No
2021-11-06,12:02:04.701,102900005115878,0.218,6.0,sale,No
2021-11-06,12:26:44.108,102900005115878,0.218,6.0,sale,No
2021-11-06,12:26:49.342,102900005115878,0.252,6.0,sale,No
2021-11-06,12:34:08.733,102900005115878,0.201,6.0,sale,No
2021-11-06,13:01:03.759,102900005115878,0.218,6.0,sale,No
2021-11-06,14:53:03.920,102900005115878,0.52,6.0,sale,No
2021-11-06,15:12:38.061,102900005115878,0.235,6.0,sale,No
2021-11-06,15:45:48.929,102900005115878,1.258,6.0,sale,No
2021-11-06,15:54:31.951,102900005115878,0.369,6.0,sale,No
2021-11-06,16:33:57.926,102900005115878,0.201,6.0,sale,No
2021-11-06,16:40:12.603,102900005115878,0.772,6.0,sale,No
2021-11-06,16:58:22.907,102900005115878,0.185,6.0,sale,No
2021-11-06,16:59:01.730,102900005115878,0.218,6.0,sale,No
2021-11-06,17:18:22.238,102900005115878,0.352,6.0,sale,No
2021-11-06,17:19:06.493,102900005115878,0.386,6.0,sale,No
2021-11-06,17:28:41.873,102900005115878,0.352,6.0,sale,No
2021-11-06,17:31:29.929,102900005115878,0.386,6.0,sale,No
2021-11-06,17:45:58.389,102900005115878,0.705,6.0,sale,No
2021-11-06,17:57:32.817,102900005115878,0.403,6.0,sale,No
2021-11-06,18:02:20.295,102900005115878,0.403,6.0,sale,No
2021-11-06,18:12:48.954,102900005115878,0.302,6.0,sale,No
2021-11-06,18:17:02.110,102900005115878,0.386,6.0,sale,No
2021-11-06,18:57:11.362,102900005115878,0.185,6.0,sale,No
2021-11-07,09:30:03.074,102900005115878,0.269,6.0,sale,No
2021-11-07,09:33:26.738,102900005115878,0.638,6.0,sale,No
2021-11-07,09:35:57.245,102900005115878,0.604,6.0,sale,No
2021-11-07,09:38:54.789,102900005115878,0.386,6.0,sale,No
2021-11-07,09:43:59.916,102900005115878,0.302,6.0,sale,No
2021-11-07,10:08:26.591,102900005115878,0.352,6.0,sale,No
2021-11-07,10:13:34.571,102900005115878,0.285,6.0,sale,No
2021-11-07,10:13:36.722,102900005115878,0.336,6.0,sale,No
2021-11-07,10:22:00.876,102900005115878,0.285,6.0,sale,No
2021-11-07,10:29:05.544,102900005115878,0.722,6.0,sale,No
2021-11-07,10:32:30.542,102900005115878,0.42,6.0,sale,No
2021-11-07,10:40:03.657,102900005115878,0.302,6.0,sale,No
2021-11-07,10:41:46.894,102900005115878,0.386,6.0,sale,No
2021-11-07,10:53:27.306,102900005115878,0.319,6.0,sale,No
2021-11-07,10:56:26.873,102900005115878,0.302,6.0,sale,No
2021-11-07,10:58:00.780,102900005115878,0.285,6.0,sale,No
2021-11-07,11:16:57.823,102900005115878,0.386,6.0,sale,No
2021-11-07,11:21:19.217,102900005115878,0.285,6.0,sale,No
2021-11-07,11:24:40.780,102900005115878,0.386,6.0,sale,No
2021-11-07,11:27:20.592,102900005115878,0.302,6.0,sale,No
2021-11-07,11:27:29.717,102900005115878,0.654,6.0,sale,No
2021-11-07,11:33:09.511,102900005115878,0.285,6.0,sale,No
2021-11-07,11:34:16.451,102900005115878,0.285,6.0,sale,No
2021-11-07,11:35:55.692,102900005115878,0.654,6.0,sale,No
2021-11-07,11:40:22.462,102900005115878,0.839,6.0,sale,No
2021-11-07,11:42:35.889,102900005115878,0.336,6.0,sale,No
2021-11-07,11:42:39.602,102900005115878,0.554,6.0,sale,No
2021-11-07,11:43:15.842,102900005115878,0.386,6.0,sale,No
2021-11-07,11:44:23.332,102900005115878,0.336,6.0,sale,No
2021-11-07,11:48:36.152,102900005115878,0.269,6.0,sale,No
2021-11-07,11:52:34.343,102900005115878,0.453,6.0,sale,No
2021-11-07,11:53:18.828,102900005115878,0.42,6.0,sale,No
2021-11-07,11:53:51.764,102900005115878,0.252,6.0,sale,No
2021-11-07,11:55:50.576,102900005115878,0.235,6.0,sale,No
2021-11-07,11:56:54.018,102900005115878,0.42,6.0,sale,No
2021-11-07,11:57:51.451,102900005115878,0.722,6.0,sale,No
2021-11-07,11:59:08.576,102900005115878,0.453,6.0,sale,No
2021-11-07,12:06:23.509,102900005115878,0.302,6.0,sale,No
2021-11-07,12:18:20.847,102900005115878,0.252,6.0,sale,No
2021-11-07,12:25:13.592,102900005115878,0.269,6.0,sale,No
2021-11-07,12:29:35.233,102900005115878,0.554,6.0,sale,No
2021-11-07,12:44:23.420,102900005115878,0.302,6.0,sale,No
2021-11-07,12:45:33.248,102900005115878,0.235,6.0,sale,No
2021-11-07,12:47:00.186,102900005115878,0.47,6.0,sale,No
2021-11-07,12:47:08.201,102900005115878,0.503,6.0,sale,No
2021-11-07,12:56:33.373,102900005115878,0.789,6.0,sale,No
2021-11-07,12:58:49.170,102900005115878,0.47,6.0,sale,No
2021-11-07,13:13:47.488,102900005115878,0.252,6.0,sale,No
2021-11-07,13:17:13.744,102900005115878,0.269,6.0,sale,No
2021-11-07,13:17:25.803,102900005115878,0.252,6.0,sale,No
2021-11-07,13:19:42.405,102900005115878,0.537,6.0,sale,No
2021-11-07,13:29:12.920,102900005115878,0.252,6.0,sale,No
2021-11-07,13:36:18.724,102900005115878,0.436,6.0,sale,No
2021-11-07,13:51:56.129,102900005115878,0.487,6.0,sale,No
2021-11-07,14:05:25.630,102900005115878,0.503,6.0,sale,No
2021-11-07,14:06:40.475,102900005115878,0.403,6.0,sale,No
2021-11-07,14:39:49.478,102900005115878,0.537,6.0,sale,No
2021-11-07,14:46:19.217,102900005115878,0.47,6.0,sale,No
2021-11-07,14:58:13.045,102900005115878,0.503,6.0,sale,No
2021-11-07,15:12:36.128,102900005115878,0.503,6.0,sale,No
2021-11-07,15:30:02.930,102900005115878,0.218,6.0,sale,No
2021-11-07,15:31:49.467,102900005115878,0.436,6.0,sale,No
2021-11-07,15:31:54.155,102900005115878,0.252,6.0,sale,No
2021-11-07,15:33:44.903,102900005115878,0.403,6.0,sale,No
2021-11-07,15:35:17.791,102900005115878,0.352,6.0,sale,No
2021-11-07,15:35:18.002,102900005115878,0.235,6.0,sale,No
2021-11-07,15:41:32.072,102900005115878,0.235,6.0,sale,No
2021-11-07,15:58:08.281,102900005115878,0.47,6.0,sale,No
2021-11-07,15:58:24.669,102900005115878,0.218,6.0,sale,No
2021-11-07,16:09:41.846,102900005115878,0.168,6.0,sale,No
2021-11-07,16:16:28.436,102900005115878,0.285,6.0,sale,No
2021-11-07,16:17:31.530,102900005115878,0.47,6.0,sale,No
2021-11-07,16:18:21.359,102900005115878,0.235,6.0,sale,No
2021-11-07,16:18:22.877,102900005115878,0.235,6.0,sale,No
2021-11-07,16:33:26.845,102900005115878,0.403,6.0,sale,No
2021-11-07,16:37:15.573,102900005115878,0.269,6.0,sale,No
2021-11-08,09:46:30.326,102900005115878,0.252,6.0,sale,No
2021-11-08,10:20:00.420,102900005115878,0.42,6.0,sale,No
2021-11-08,10:41:25.581,102900005115878,0.218,6.0,sale,No
2021-11-08,11:04:58.748,102900005115878,0.185,6.0,sale,No
2021-11-08,11:12:23.592,102900005115878,0.42,6.0,sale,No
2021-11-08,11:28:32.265,102900005115878,0.386,6.0,sale,No
2021-11-08,11:29:08.928,102900005115878,0.453,6.0,sale,No
2021-11-08,13:24:24.073,102900005115878,0.185,6.0,sale,No
2021-11-08,15:04:20.592,102900005115878,0.185,6.0,sale,No
2021-11-08,15:42:23.410,102900005115878,0.201,6.0,sale,No
2021-11-08,15:44:56.030,102900005115878,0.386,6.0,sale,No
2021-11-08,16:53:23.914,102900005115878,0.218,6.0,sale,No
2021-11-08,17:33:30.801,102900005115878,0.369,6.0,sale,No
2021-11-08,17:57:03.706,102900005115878,0.185,6.0,sale,No
2021-11-08,18:30:36.400,102900005115878,0.386,6.0,sale,No
2021-11-08,19:10:45.592,102900005115878,0.151,6.0,sale,No
2021-11-08,19:29:32.701,102900005115878,0.386,6.0,sale,No
2021-11-08,19:40:56.201,102900005115878,0.252,6.0,sale,No
2021-11-09,10:54:54.436,102900005115878,0.436,6.0,sale,No
2021-11-09,10:59:41.608,102900005115878,-0.436,6.0,return,No
2021-11-09,11:01:14.451,102900005115878,0.436,6.0,sale,No
2021-11-09,11:06:05.514,102900005115878,0.218,6.0,sale,No
2021-11-09,12:16:51.490,102900005115878,0.487,6.0,sale,No
2021-11-09,12:23:29.733,102900005115878,0.94,6.0,sale,No
2021-11-09,13:16:23.092,102900005115878,0.235,6.0,sale,No
2021-11-09,14:07:31.842,102900005115878,0.755,6.0,sale,No
2021-11-09,15:13:07.748,102900005115878,0.269,6.0,sale,No
2021-11-09,15:15:09.408,102900005115878,0.285,6.0,sale,No
2021-11-09,16:10:54.277,102900005115878,0.235,6.0,sale,No
2021-11-09,17:03:21.467,102900005115878,0.352,6.0,sale,No
2021-11-09,17:19:08.623,102900005115878,0.403,6.0,sale,No
2021-11-09,18:54:46.834,102900005115878,0.235,6.0,sale,No
2021-11-09,19:12:24.133,102900005115878,0.185,6.0,sale,No
2021-11-09,19:17:21.269,102900005115878,0.571,6.0,sale,No
2021-11-10,09:56:06.969,102900005115878,0.269,6.0,sale,No
2021-11-10,09:57:07.030,102900005115878,0.772,6.0,sale,No
2021-11-10,10:28:29.389,102900005115878,0.52,6.0,sale,No
2021-11-10,10:30:54.811,102900005115878,0.252,6.0,sale,No
2021-11-10,10:44:30.831,102900005115878,0.604,6.0,sale,No
2021-11-10,11:13:11.467,102900005115878,0.285,6.0,sale,No
2021-11-10,11:18:07.949,102900005115878,0.235,6.0,sale,No
2021-11-10,12:11:07.358,102900005115878,0.554,6.0,sale,No
2021-11-10,15:23:26.396,102900005115878,0.218,6.0,sale,No
2021-11-10,15:44:59.368,102900005115878,0.185,6.0,sale,No
2021-11-10,15:53:30.811,102900005115878,0.218,6.0,sale,No
2021-11-10,16:11:28.974,102900005115878,0.336,6.0,sale,No
2021-11-10,16:51:07.670,102900005115878,0.235,6.0,sale,No
2021-11-10,17:19:48.764,102900005115878,0.319,6.0,sale,No
2021-11-10,18:09:50.854,102900005115878,0.185,6.0,sale,No
2021-11-10,18:13:53.634,102900005115878,0.067,6.0,sale,No
2021-11-10,18:46:43.540,102900005115878,0.235,6.0,sale,No
2021-11-11,09:27:31.092,102900005115878,0.47,6.0,sale,No
2021-11-11,10:14:02.170,102900005115878,0.42,6.0,sale,No
2021-11-11,11:01:11.201,102900005115878,0.436,6.0,sale,No
2021-11-11,14:28:33.639,102900005115878,0.168,6.0,sale,No
2021-11-11,14:40:14.811,102900005115878,0.42,6.0,sale,No
2021-11-11,14:49:20.655,102900005115878,0.218,6.0,sale,No
2021-11-11,16:33:33.273,102900005115878,0.235,6.0,sale,No
2021-11-11,16:38:42.903,102900005115878,0.235,6.0,sale,No
2021-11-11,17:32:44.522,102900005115878,0.168,6.0,sale,No
2021-11-11,17:57:01.831,102900005115878,0.185,6.0,sale,No
2021-11-11,18:01:04.717,102900005115878,0.218,6.0,sale,No
2021-11-11,18:33:01.044,102900005115878,0.185,6.0,sale,No
2021-11-12,10:07:34.905,102900005115878,0.369,6.0,sale,No
